300	1.5849E+3
301	1.5136E+3
302	1.4454E+3
303	1.3804E+3
304	1.3183E+3
305	1.2589E+3
306	1.2023E+3
307	1.1482E+3
308	1.0965E+3
309	1.0471E+3
310	1.0000E+3
311	9.5499E+2
312	9.1201E+2
313	8.7096E+2
314	8.3176E+2
315	7.9433E+2
316	7.5858E+2
317	7.2444E+2
318	6.9183E+2
319	6.6069E+2
320	6.3096E+2
321	6.0256E+2
322	5.7544E+2
323	5.4954E+2
324	5.2481E+2
325	5.0119E+2
326	4.7863E+2
327	4.5709E+2
328	4.3652E+2
329	4.1687E+2
330	3.9811E+2
331	3.8019E+2
332	3.6308E+2
333	3.4674E+2
334	3.3113E+2
335	3.1623E+2
336	3.0200E+2
337	2.8840E+2
338	2.7542E+2
339	2.6303E+2
340	2.5119E+2
341	2.3988E+2
342	2.2909E+2
343	2.1878E+2
344	2.0893E+2
345	1.9953E+2
346	1.9055E+2
347	1.8197E+2
348	1.7378E+2
349	1.6596E+2
350	1.5849E+2
351	1.5136E+2
352	1.4454E+2
353	1.3804E+2
354	1.3183E+2
355	1.2589E+2
356	1.2023E+2
357	1.1482E+2
358	1.0965E+2
359	1.0471E+2
360	1.0000E+2
361	9.5499E+1
362	9.1201E+1
363	8.7096E+1
364	8.3176E+1
365	7.9433E+1
366	7.5858E+1
367	7.2444E+1
368	6.9183E+1
369	6.6069E+1
370	6.3096E+1
371	6.0256E+1
372	5.7544E+1
373	5.4954E+1
374	5.2481E+1
375	5.0119E+1
376	4.7863E+1
377	4.5709E+1
378	4.3652E+1
379	4.1687E+1
380	3.9811E+1
381	3.8019E+1
382	3.6308E+1
383	3.4674E+1
384	3.3113E+1
385	3.1623E+1
386	3.0200E+1
387	2.8840E+1
388	2.7542E+1
389	2.6303E+1
390	2.5119E+1
391	2.3988E+1
392	2.2909E+1
393	2.1878E+1
394	2.0893E+1
395	1.9953E+1
396	1.9055E+1
397	1.8197E+1
398	1.7378E+1
399	1.6596E+1
400	1.5849E+1
401	1.5136E+1
402	1.4454E+1
403	1.3804E+1
404	1.3183E+1
405	1.2589E+1
406	1.2023E+1
407	1.1482E+1
408	1.0965E+1
409	1.0471E+1
410	1.0000E+1
411	9.5499E+0
412	9.1201E+0
413	8.7096E+0
414	8.3176E+0
415	7.9433E+0
416	7.5858E+0
417	7.2444E+0
418	6.9183E+0
419	6.6069E+0
420	6.3096E+0
421	6.0256E+0
422	5.7544E+0
423	5.4954E+0
424	5.2481E+0
425	5.0119E+0
426	4.7863E+0
427	4.5709E+0
428	4.3652E+0
429	4.1687E+0
430	3.9811E+0
431	3.8019E+0
432	3.6308E+0
433	3.4674E+0
434	3.3113E+0
435	3.1623E+0
436	3.0200E+0
437	2.8840E+0
438	2.7542E+0
439	2.6303E+0
440	2.5119E+0
441	2.3988E+0
442	2.2909E+0
443	2.1878E+0
444	2.0893E+0
445	1.9953E+0
446	1.9055E+0
447	1.8197E+0
448	1.7378E+0
449	1.6596E+0
450	1.5849E+0
451	1.5136E+0
452	1.4454E+0
453	1.3804E+0
454	1.3183E+0
455	1.2589E+0
456	1.2023E+0
457	1.1482E+0
458	1.0965E+0
459	1.0471E+0
460	1.0000E+0
461	9.5499E-1
462	9.1201E-1
463	8.7096E-1
464	8.3176E-1
465	7.9433E-1
466	7.5858E-1
467	7.2444E-1
468	6.9183E-1
469	6.6069E-1
470	6.3096E-1
471	6.0256E-1
472	5.7544E-1
473	5.4954E-1
474	5.2481E-1
475	5.0119E-1
476	4.7863E-1
477	4.5709E-1
478	4.3652E-1
479	4.1687E-1
480	3.9811E-1
481	3.8019E-1
482	3.6308E-1
483	3.4674E-1
484	3.3113E-1
485	3.1623E-1
486	3.0200E-1
487	2.8840E-1
488	2.7542E-1
489	2.6303E-1
490	2.5119E-1
491	2.3988E-1
492	2.2909E-1
493	2.1878E-1
494	2.0893E-1
495	1.9953E-1
496	1.9055E-1
497	1.8197E-1
498	1.7378E-1
499	1.6596E-1
500	1.5849E-1
501	1.5136E-1
502	1.4454E-1
503	1.3804E-1
504	1.3183E-1
505	1.2589E-1
506	1.2023E-1
507	1.1482E-1
508	1.0965E-1
509	1.0471E-1
510	1.0000E-1
511	9.5499E-2
512	9.1201E-2
513	8.7096E-2
514	8.3176E-2
515	7.9433E-2
516	7.5858E-2
517	7.2444E-2
518	6.9183E-2
519	6.6069E-2
520	6.3096E-2
521	6.0256E-2
522	5.7544E-2
523	5.4954E-2
524	5.2481E-2
525	5.0119E-2
526	4.7863E-2
527	4.5709E-2
528	4.3652E-2
529	4.1687E-2
530	3.9811E-2
531	3.8019E-2
532	3.6308E-2
533	3.4674E-2
534	3.3113E-2
535	3.1623E-2
536	3.0200E-2
537	2.8840E-2
538	2.7542E-2
539	2.6303E-2
540	2.5119E-2
541	2.3988E-2
542	2.2909E-2
543	2.1878E-2
544	2.0893E-2
545	1.9953E-2
546	1.9055E-2
547	1.8197E-2
548	1.7378E-2
549	1.6596E-2
550	1.5849E-2
551	1.5136E-2
552	1.4454E-2
553	1.3804E-2
554	1.3183E-2
555	1.2589E-2
556	1.2023E-2
557	1.1482E-2
558	1.0965E-2
559	1.0471E-2
560	1.0000E-2
561	9.5499E-3
562	9.1201E-3
563	8.7096E-3
564	8.3176E-3
565	7.9433E-3
566	7.5858E-3
567	7.2444E-3
568	6.9183E-3
569	6.6069E-3
570	6.3096E-3
571	6.0256E-3
572	5.7544E-3
573	5.4954E-3
574	5.2481E-3
575	5.0119E-3
576	4.7863E-3
577	4.5709E-3
578	4.3652E-3
579	4.1687E-3
580	3.9811E-3
581	3.8019E-3
582	3.6308E-3
583	3.4674E-3
584	3.3113E-3
585	3.1623E-3
586	3.0200E-3
587	2.8840E-3
588	2.7542E-3
589	2.6303E-3
590	2.5119E-3
591	2.3988E-3
592	2.2909E-3
593	2.1878E-3
594	2.0893E-3
595	1.9953E-3
596	1.9055E-3
597	1.8197E-3
598	1.7378E-3
599	1.6596E-3
600	1.5849E-3
601	1.5136E-3
602	1.4454E-3
603	1.3804E-3
604	1.3183E-3
605	1.2589E-3
606	1.2023E-3
607	1.1482E-3
608	1.0965E-3
609	1.0471E-3
610	1.0000E-3
611	9.5499E-4
612	9.1201E-4
613	8.7096E-4
614	8.3176E-4
615	7.9433E-4
616	7.5858E-4
617	7.2444E-4
618	6.9183E-4
619	6.6069E-4
620	6.3096E-4
621	6.0256E-4
622	5.7544E-4
623	5.4954E-4
624	5.2481E-4
625	5.0119E-4
626	4.7863E-4
627	4.5709E-4
628	4.3652E-4
629	4.1687E-4
630	3.9811E-4
631	3.8019E-4
632	3.6308E-4
633	3.4674E-4
634	3.3113E-4
635	3.1623E-4
636	3.0200E-4
637	2.8840E-4
638	2.7542E-4
639	2.6303E-4
640	2.5119E-4
641	2.3988E-4
642	2.2909E-4
643	2.1878E-4
644	2.0893E-4
645	1.9953E-4
646	1.9055E-4
647	1.8197E-4
648	1.7378E-4
649	1.6596E-4
650	1.5849E-4
651	1.5136E-4
652	1.4454E-4
653	1.3804E-4
654	1.3183E-4
655	1.2589E-4
656	1.2023E-4
657	1.1482E-4
658	1.0965E-4
659	1.0471E-4
660	1.0000E-4
661	9.5499E-5
662	9.1201E-5
663	8.7096E-5
664	8.3176E-5
665	7.9433E-5
666	7.5858E-5
667	7.2444E-5
668	6.9183E-5
669	6.6069E-5
670	6.3096E-5
671	6.0256E-5
672	5.7544E-5
673	5.4954E-5
674	5.2481E-5
675	5.0119E-5
676	4.7863E-5
677	4.5709E-5
678	4.3652E-5
679	4.1687E-5
680	3.9811E-5
681	3.8019E-5
682	3.6308E-5
683	3.4674E-5
684	3.3113E-5
685	3.1623E-5
686	3.0200E-5
687	2.8840E-5
688	2.7542E-5
689	2.6303E-5
690	2.5119E-5
691	2.3988E-5
692	2.2909E-5
693	2.1878E-5
694	2.0893E-5
695	1.9953E-5
696	1.9055E-5
697	1.8197E-5
698	1.7378E-5
699	1.6596E-5
700	1.5849E-5
701	1.5136E-5
702	1.4454E-5
703	1.3804E-5
704	1.3183E-5
705	1.2589E-5
706	1.2023E-5
707	1.1482E-5
708	1.0965E-5
709	1.0471E-5
710	1.0000E-5
